ts,is_only_in_junction,prop_eval
0,False,True
1,False,True
2,False,True
3,False,True
4,False,True
5,False,True
6,False,True
7,False,True
8,False,True
9,False,True
10,False,True
11,False,True
12,False,True
13,False,True
14,False,True
15,False,True
16,False,True
17,False,True
18,False,True
19,False,True
20,False,True
21,False,True
22,False,True
23,False,True
24,False,True
25,False,True
26,False,True
27,False,True
28,False,True
29,False,True
30,False,True
31,False,True
32,False,True
33,False,True
34,False,True
35,False,True
36,False,True
37,False,True
38,False,True
39,False,True
40,False,True
41,False,True
42,False,True
43,False,True
44,False,True
45,False,True
46,False,True
47,False,True
48,False,True
49,False,True
50,False,True
51,False,True
52,False,True
53,False,True
54,False,True
55,False,True
56,False,True
57,False,True
58,False,True
59,False,True
60,False,True
61,False,True
62,False,True
63,False,True
64,False,True
65,False,True
66,False,True
67,False,True
68,False,True
69,False,True
70,False,True
71,False,True
72,False,True
73,False,True
74,False,True
75,False,True
76,False,True
77,False,True
78,False,True
79,False,True
80,False,True
81,False,True
82,False,True
83,False,True
84,False,True
85,False,True
86,False,True
87,False,True
88,False,True
89,False,True
90,False,True
91,False,True
92,False,True
93,False,True
94,False,True
95,False,True
96,False,True
97,False,True
98,False,True
99,False,True
100,False,True
101,False,True
102,False,True
103,False,True
104,False,True
105,False,True
106,False,True
107,False,True
108,False,True
109,False,True
110,False,True
111,False,True
112,False,True
113,False,True
114,False,True
115,False,True
116,False,True
117,False,True
118,False,True
119,False,True
120,False,True
121,False,True
122,True,True
123,True,True
124,True,True
125,True,True
126,True,True
127,True,True
128,False,True
129,False,True
130,False,True
131,False,True
132,False,True
133,False,True
134,False,True
135,False,True
136,False,True
137,False,True
138,False,True
139,False,True
140,False,True
141,False,True
142,False,True
143,False,True
144,False,True
145,False,True
146,False,True
147,False,True
148,False,True
149,False,True
150,False,True
151,False,True
152,False,True
153,True,True
154,True,True
155,True,True
156,True,True
157,True,True
158,True,True
159,False,True
160,False,True
161,False,True
162,False,True
163,False,True
164,False,True
165,False,True
166,False,True
167,False,True
168,False,True
169,False,True
170,False,True
171,False,True
172,False,True
173,False,True
174,False,True
175,False,True
176,False,True
177,False,True
178,False,True
179,False,True
180,False,True
181,False,True
182,False,True
183,False,True
184,False,True
185,False,True
186,False,True
187,False,True
188,False,True
189,False,True
190,False,True
191,False,True
192,False,True
193,False,True
194,False,True
195,False,True
196,False,True
197,False,True
198,False,True
199,False,True
200,False,True
201,False,True
202,False,True
203,False,True
204,False,True
205,False,True
206,False,True
207,False,True
208,False,True
209,False,True
210,False,True
211,False,True
212,False,True
213,False,True
214,False,True
215,False,True
216,False,True
217,False,True
218,False,True
219,False,True
220,False,True
221,False,True
222,False,True
223,False,True
224,False,True
225,False,True
226,False,True
227,False,True
228,False,True
229,False,True
230,False,True
231,False,True
232,False,True
233,False,True
234,False,True
235,False,True
236,False,True
237,False,True
238,False,True
239,False,True
240,True,True
241,True,True
242,True,True
243,True,True
244,True,True
245,True,True
246,True,True
247,True,True
248,True,True
249,True,False
250,False,False
251,False,False
252,False,False
253,False,False
254,False,False
255,False,False
256,False,False
257,False,False
258,False,False
259,False,False
260,False,False
261,False,False
262,False,False
263,False,False
264,False,False
265,False,False
266,False,False
267,False,False
268,False,False
269,False,False
270,False,False
271,False,False
272,False,False
273,False,False
274,False,False
275,False,False
276,False,False
277,False,False
278,False,False
279,False,False
280,False,False
281,False,False
282,False,False
283,False,False
284,False,False
285,False,False
286,False,False
287,False,False
288,False,False
289,False,False
290,False,False
291,False,False
292,False,False
293,False,False
294,False,False
295,False,False
296,False,False
297,False,False
298,False,False
299,False,False
300,False,False
301,False,False
302,False,False
303,False,False
304,False,False
305,False,False
306,False,False
307,False,False
308,False,False
309,False,False
310,False,False
311,False,False
312,False,False
313,False,False
314,False,False
315,False,False
316,False,False
317,False,False
318,False,False
319,False,False
320,False,False
321,False,False
322,False,False
323,False,False
324,False,False
325,False,False
326,False,False
327,False,False
328,False,False
329,False,False
330,False,False
331,False,False
332,False,False
333,False,False
334,False,False
335,False,False
336,False,False
337,False,False
338,False,False
339,False,False
340,False,False
341,False,False
342,False,False
343,False,False
344,False,False
345,False,False
346,False,False
347,False,False
348,False,False
349,False,False
350,False,False
351,False,False
352,False,False
353,False,False
354,False,False
355,False,False
356,False,False
357,False,False
358,False,False
359,False,False
360,False,False
361,False,False
362,False,False
363,False,False
364,False,False
365,False,False
366,False,False
367,False,False
368,False,False
369,False,False
370,False,False
371,False,False
372,False,False
373,False,False
374,False,False
375,False,False
376,False,False
377,False,False
378,False,False
379,False,False
380,False,False
381,False,False
382,False,False
383,False,False
384,False,False
385,False,False
386,False,False
387,False,False
388,False,False
389,False,False
390,False,False
391,False,False
392,False,False
393,False,False
394,False,False
395,False,False
396,False,False
397,False,False
398,False,False
399,False,False
400,False,False
401,False,False
402,False,False
403,False,False
404,False,False
405,False,False
406,False,False
407,False,False
408,False,False
409,False,False
410,False,False
411,False,False
412,False,False
413,False,False
414,False,False
415,False,False
416,False,False
417,False,False
418,False,False
419,False,False
420,False,False
421,False,False
422,False,False
423,False,False
424,False,False
425,False,False
426,False,False
427,False,False
428,False,False
429,False,False
430,False,False
431,False,False
432,False,False
433,False,False
434,False,False
435,False,False
436,False,False
437,False,False
438,False,False
439,False,False
440,False,False
441,False,False
442,False,False
443,False,False
444,False,False
445,False,False
446,False,False
447,False,False
448,False,False
449,False,False
450,False,False
451,False,False
452,False,False
453,False,False
454,False,False
455,False,False
456,False,False
457,False,False
458,False,False
459,False,False
460,False,False
461,False,False
462,False,False
463,False,False
464,False,False
465,False,False
466,False,False
467,False,False
468,False,False
469,False,False
470,False,False
471,False,False
472,False,False
473,False,False
474,False,False
475,False,False
476,False,False
477,False,False
478,False,False
479,False,False
480,False,False
481,False,False
482,False,False
483,False,False
484,False,False
485,False,False
486,False,False
487,False,False
488,False,False
489,False,False
490,False,False
491,False,False
492,False,False
493,False,False
494,False,False
495,False,False
496,False,False
497,False,False
498,False,False
499,False,False
500,False,False
501,False,False
502,False,False
503,False,False
504,False,False
505,False,False
506,False,False
507,False,False
508,False,False
509,False,False
510,False,False
511,False,False
512,False,False
513,False,False
514,False,False
515,False,False
516,False,False
517,False,False
518,False,False
519,False,False
520,False,False
521,False,False
522,False,False
523,False,False
524,False,False
525,False,False
526,False,False
527,False,False
528,False,False
529,False,False
530,False,False
531,False,False
532,False,False
533,False,False
534,False,False
535,False,False
536,False,False
537,False,False
538,False,False
539,False,False
540,False,False
541,False,False
542,False,False
543,False,False
544,False,False
545,False,False
546,False,False
547,False,False
548,False,False
549,False,False
550,True,False
551,True,False
552,True,False
553,True,False
554,True,False
555,True,False
556,True,False
557,True,False
558,True,False
559,True,False
560,True,False
561,False,False
562,False,False
563,False,False
564,False,False
565,False,False
566,False,False
567,False,False
568,False,False
569,False,False
570,False,False
571,False,False
572,False,False
573,False,False
574,False,False
575,False,False
576,False,False
577,False,False
578,False,False
579,False,False
580,False,False
581,False,False
582,False,False
583,False,False
584,False,False
585,False,False
586,False,False
587,False,False
588,False,False
589,False,False
590,False,False
591,False,False
592,False,False
593,False,False
594,False,False
595,False,False
596,False,False
597,False,False
598,False,False
599,False,False
600,False,False
601,False,False
602,False,False
603,False,False
604,False,False
605,False,False
606,False,False
607,False,False
608,False,False
609,False,False
610,False,False
611,False,False
612,False,False
613,False,False
614,False,False
615,False,False
616,False,False
617,False,False
618,False,False
619,False,False
620,False,False
621,False,False
622,False,False
623,False,False
624,False,False
625,False,False
626,False,False
627,False,False
628,False,False
629,False,False
630,False,False
631,False,False
632,False,False
633,False,False
634,False,False
635,False,False
636,False,False
637,False,False
638,False,False
639,False,False
640,False,False
641,False,False
642,False,False
643,False,False
644,False,False
645,False,False
646,False,False
647,False,False
648,False,False
649,False,False
650,False,False
651,False,False
652,False,False
653,False,False
654,False,False
655,False,False
656,False,False
657,False,False
658,False,False
659,False,False
660,False,False
661,False,False
662,False,False
663,False,False
664,False,False
665,False,False
666,False,False
667,False,False
668,False,False
669,False,False
670,False,False
671,False,False
672,False,False
673,False,False
674,False,False
675,False,False
676,False,False
677,False,False
678,False,False
679,False,False
680,False,False
681,False,False
682,False,False
683,False,False
684,False,False
685,False,False
686,False,False
687,False,False
688,False,False
689,False,False
690,False,False
691,False,False
692,False,False
693,False,False
694,False,False
695,False,False
696,False,False
697,False,False
698,False,False
699,False,False
700,False,False
701,False,False
702,False,False
703,False,False
704,False,False
705,False,False
706,False,False
707,False,False
708,False,False
709,False,False
710,False,False
711,False,False
712,False,False
713,False,False
714,False,False
715,False,False
716,False,False
717,False,False
718,False,False
719,False,False
720,False,False
721,False,False
722,False,False
723,False,False
724,False,False
725,False,False
726,False,False
727,False,False
728,False,False
729,False,False
730,False,False
731,False,False
732,False,False
733,False,False
734,False,False
735,False,False
736,False,False
737,False,False
738,False,False
739,False,False
740,False,False
741,False,False
742,False,False
743,False,False
744,False,False
745,False,False
746,False,False
747,False,False
748,False,False
749,False,False
750,False,False
751,False,False
752,False,False
753,False,False
754,False,False
755,False,False
756,False,False
757,False,False
758,False,False
759,False,False
760,False,False
761,False,False
762,False,False
763,False,False
764,False,False
765,False,False
766,False,False
767,False,False
768,False,False
769,False,False
770,False,False
771,False,False
772,False,False
773,False,False
774,False,False
775,False,False
776,False,False
777,False,False
778,False,False
779,False,False
780,False,False
781,False,False
